1,83,0.49058894960534305,0.5646630236794171,0.41038666211002256,0.709555500962389,8,35,7
1,165,0.546448087431694,0.9101396478445659,0.6356442790733775,0.8125285415288005,9,67,16
1,247,0.6059502125075895,0.7134183363691561,0.5852231999303324,0.8227123803284591,8,101,24
1,329,0.6284153005464481,0.5743776563448695,0.5602833907893433,0.8233365130164126,13,138,24
1,411,0.5962355798421373,0.7723132969034608,0.6158768433796371,0.785506399573288,9,172,31
1,493,0.6017000607164542,0.843351548269581,0.6567289748695089,0.7999912946031704,7,209,37
1,575,0.5537340619307832,0.8633879781420765,0.6576171363149953,0.776536152111317,9,245,42
1,657,0.5537340619307832,0.8245294474802671,0.6294260546352246,0.7743037342463671,11,284,42
1,739,0.5446265938069217,0.8791742562234366,0.6546828871774801,0.7787597170303383,7,320,49
1,821,0.5537340619307832,0.8761384335154827,0.6631059642092197,0.7796900140983164,8,357,54
1,824,0.5537340619307832,0.8761384335154827,0.6631059642092197,0.7796900140983164,8,361,54
