1,157,0.1781,0.2701,0.12551412643141455,0.8761922392239224,89,1,10
1,313,0.1912,0.2079,0.12829712817816674,0.9032813281328133,90,1,20
1,469,0.2013,0.1969,0.1360755513462905,0.9038772077207721,84,1,36
1,625,0.2019,0.208,0.13416393493721154,0.9048095209520952,87,1,49
1,781,0.1922,0.2001,0.12757967645349816,0.902646904690469,79,1,70
1,937,0.2051,0.223,0.1393908366624153,0.8999436343634364,78,1,92
1,1093,0.1942,0.2896,0.1300715717828606,0.8685933193319332,73,1,119
1,1249,0.2107,0.2198,0.13802440132874538,0.904802700270027,83,1,136
1,1405,0.2169,0.193,0.13967640662419192,0.9155510551055106,94,1,142
1,1561,0.2219,0.1973,0.13849159632018565,0.9150986298629863,80,1,162
1,1563,0.2221,0.1974,0.1386990882907094,0.9151149714971497,83,1,162
